0.000000000000000000e+00,1.644100000000000000e+04,3.240700000000000000e+04,3.232600000000000000e+04,2.585600000000000000e+04,5.962000000000000000e+03,8.716000000000000000e+03,8.736000000000000000e+03,2.981200000000000000e+04,3.095000000000000000e+03,1.670000000000000000e+02,9.098000000000000000e+03,1.071700000000000000e+04,4.711000000000000000e+03,3.744600000000000000e+04,2.428000000000000000e+03,1.101800000000000000e+04,2.851000000000000000e+03,1.673400000000000000e+04,3.176200000000000000e+04,8.262000000000000000e+03,2.547300000000000000e+04,2.054100000000000000e+04,2.777900000000000000e+04,7.240000000000000000e+03,8.179000000000000000e+03,1.453200000000000000e+04,2.345100000000000000e+04,7.058000000000000000e+03,6.725000000000000000e+03,1.206000000000000000e+04,2.732100000000000000e+04,9.621000000000000000e+03,2.166400000000000000e+04,2.475300000000000000e+04,1.544300000000000000e+04,1.877000000000000000e+04,1.093300000000000000e+04,3.132500000000000000e+04,1.418100000000000000e+04,9.239000000000000000e+03,2.616000000000000000e+03,1.649900000000000000e+04,3.751800000000000000e+04,3.380300000000000000e+04,3.376100000000000000e+04,2.913200000000000000e+04,3.128700000000000000e+04,4.755000000000000000e+03,3.113000000000000000e+04,1.193600000000000000e+04,1.541900000000000000e+04,1.103700000000000000e+04,2.240500000000000000e+04,1.278100000000000000e+04,2.224100000000000000e+04,1.538300000000000000e+04,8.582000000000000000e+03,9.091000000000000000e+03,1.859200000000000000e+04,1.372900000000000000e+04,2.078000000000000000e+04,1.129500000000000000e+04,3.620100000000000000e+04,8.503000000000000000e+03,7.735000000000000000e+03,3.910000000000000000e+03,2.280600000000000000e+04,5.613000000000000000e+03,9.968000000000000000e+03,6.347000000000000000e+03,2.055500000000000000e+04,1.085800000000000000e+04,1.159100000000000000e+04,1.341200000000000000e+04,2.449500000000000000e+04,2.487900000000000000e+04,1.129000000000000000e+04,3.103100000000000000e+04,6.331000000000000000e+03,1.137600000000000000e+04,3.029900000000000000e+04,1.915800000000000000e+04,1.115900000000000000e+04,3.093400000000000000e+04,1.148100000000000000e+04,3.358000000000000000e+04,4.634000000000000000e+03,1.279300000000000000e+04,1.128700000000000000e+04,1.148500000000000000e+04,1.149500000000000000e+04,2.511700000000000000e+04,1.604700000000000000e+04,1.326300000000000000e+04,1.937700000000000000e+04,3.173500000000000000e+04,1.488100000000000000e+04,9.397000000000000000e+03,8.743000000000000000e+03
1.728800000000000000e+04,0.000000000000000000e+00,4.971300000000000000e+04,4.981800000000000000e+04,4.334800000000000000e+04,1.977200000000000000e+04,2.529000000000000000e+04,2.138700000000000000e+04,4.781900000000000000e+04,1.578200000000000000e+04,1.736700000000000000e+04,2.727200000000000000e+04,4.630800000000000000e+04,1.442200000000000000e+04,5.545300000000000000e+04,1.768000000000000000e+04,7.103000000000000000e+03,1.768600000000000000e+04,2.934200000000000000e+04,4.925400000000000000e+04,2.574300000000000000e+04,4.296500000000000000e+04,3.854800000000000000e+04,4.578600000000000000e+04,1.305400000000000000e+04,1.002700000000000000e+04,3.122600000000000000e+04,3.618900000000000000e+04,2.518600000000000000e+04,1.257100000000000000e+04,4.055200000000000000e+04,4.532800000000000000e+04,2.508400000000000000e+04,5.198400000000000000e+04,4.275900000000000000e+04,2.818700000000000000e+04,3.151400000000000000e+04,2.629800000000000000e+04,4.881700000000000000e+04,2.692500000000000000e+04,9.047000000000000000e+03,2.187100000000000000e+04,3.270100000000000000e+04,5.552500000000000000e+04,5.181000000000000000e+04,5.176700000000000000e+04,4.713900000000000000e+04,4.929400000000000000e+04,1.589400000000000000e+04,4.862200000000000000e+04,2.468000000000000000e+04,2.453000000000000000e+03,2.378100000000000000e+04,3.999300000000000000e+04,3.942300000000000000e+04,3.973400000000000000e+04,2.812700000000000000e+04,9.361000000000000000e+03,2.183500000000000000e+04,5.100700000000000000e+04,4.864000000000000000e+03,3.878700000000000000e+04,4.612600000000000000e+04,5.369300000000000000e+04,1.299400000000000000e+04,9.619000000000000000e+03,1.932300000000000000e+04,5.002800000000000000e+04,1.185400000000000000e+04,2.271200000000000000e+04,1.376600000000000000e+04,3.855500000000000000e+04,2.622200000000000000e+04,2.695500000000000000e+04,3.037100000000000000e+04,4.250200000000000000e+04,4.288600000000000000e+04,2.403400000000000000e+04,4.852300000000000000e+04,2.573500000000000000e+04,2.412000000000000000e+04,4.779100000000000000e+04,5.208600000000000000e+04,2.366900000000000000e+04,4.842600000000000000e+04,3.912000000000000000e+04,5.158700000000000000e+04,2.004800000000000000e+04,2.553700000000000000e+04,2.403100000000000000e+04,4.208700000000000000e+04,2.423900000000000000e+04,4.312400000000000000e+04,2.241000000000000000e+03,2.600700000000000000e+04,3.212100000000000000e+04,4.974200000000000000e+04,2.762500000000000000e+04,2.748800000000000000e+04,9.220000000000000000e+03
2.993900000000000000e+04,4.233500000000000000e+04,0.000000000000000000e+00,8.111000000000000000e+03,1.020500000000000000e+04,2.380900000000000000e+04,1.663400000000000000e+04,2.757700000000000000e+04,2.609000000000000000e+03,3.264500000000000000e+04,2.953000000000000000e+04,1.740200000000000000e+04,1.074300000000000000e+04,2.929700000000000000e+04,6.260000000000000000e+03,2.957300000000000000e+04,3.693000000000000000e+04,3.007900000000000000e+04,2.969500000000000000e+04,8.660000000000000000e+02,1.919700000000000000e+04,1.200800000000000000e+04,1.192700000000000000e+04,5.804000000000000000e+03,2.981100000000000000e+04,3.459600000000000000e+04,1.341100000000000000e+04,2.173700000000000000e+04,1.966800000000000000e+04,3.560200000000000000e+04,2.428800000000000000e+04,5.402000000000000000e+03,1.837600000000000000e+04,1.061000000000000000e+04,1.180700000000000000e+04,1.576900000000000000e+04,1.951300000000000000e+04,1.869400000000000000e+04,7.155000000000000000e+03,1.499900000000000000e+04,3.353500000000000000e+04,2.742300000000000000e+04,1.985100000000000000e+04,8.088000000000000000e+03,6.991000000000000000e+03,3.360000000000000000e+03,3.731000000000000000e+03,7.500000000000000000e+03,3.137200000000000000e+04,1.091000000000000000e+03,2.551300000000000000e+04,4.131300000000000000e+04,2.139000000000000000e+04,1.916300000000000000e+04,2.315900000000000000e+04,1.357600000000000000e+04,1.584000000000000000e+04,3.601600000000000000e+04,2.284000000000000000e+04,1.338400000000000000e+04,3.934900000000000000e+04,1.262900000000000000e+04,1.517300000000000000e+04,8.873000000000000000e+03,3.082200000000000000e+04,3.562800000000000000e+04,2.836700000000000000e+04,8.654000000000000000e+03,3.449100000000000000e+04,2.103800000000000000e+04,3.195500000000000000e+04,1.611600000000000000e+04,1.846500000000000000e+04,2.038000000000000000e+04,1.837000000000000000e+04,1.321200000000000000e+04,1.193300000000000000e+04,2.523900000000000000e+04,6.861000000000000000e+03,2.165200000000000000e+04,2.495300000000000000e+04,2.362000000000000000e+03,1.158100000000000000e+04,2.593600000000000000e+04,1.798000000000000000e+03,2.285600000000000000e+04,6.767000000000000000e+03,2.896600000000000000e+04,2.637000000000000000e+04,2.176500000000000000e+04,1.544000000000000000e+04,2.507300000000000000e+04,1.352700000000000000e+04,4.194000000000000000e+04,2.684100000000000000e+04,1.267700000000000000e+04,4.922000000000000000e+03,3.222800000000000000e+04,1.622200000000000000e+04,3.677900000000000000e+04
2.878500000000000000e+04,4.416900000000000000e+04,8.660000000000000000e+03,0.000000000000000000e+00,2.444000000000000000e+03,2.509300000000000000e+04,1.286800000000000000e+04,2.254300000000000000e+04,6.370000000000000000e+03,2.795200000000000000e+04,2.852200000000000000e+04,1.571900000000000000e+04,1.178300000000000000e+04,3.058100000000000000e+04,8.483000000000000000e+03,2.453800000000000000e+04,3.769500000000000000e+04,2.504400000000000000e+04,2.405100000000000000e+04,8.201000000000000000e+03,2.048100000000000000e+04,2.534000000000000000e+03,6.876000000000000000e+03,5.440000000000000000e+03,3.109500000000000000e+04,3.588000000000000000e+04,1.833400000000000000e+04,1.670200000000000000e+04,2.095200000000000000e+04,3.001200000000000000e+04,1.925300000000000000e+04,6.860000000000000000e+03,1.966000000000000000e+04,1.553300000000000000e+04,1.257200000000000000e+04,1.705300000000000000e+04,2.079700000000000000e+04,1.997800000000000000e+04,1.236700000000000000e+04,1.628300000000000000e+04,3.481900000000000000e+04,2.870700000000000000e+04,1.481600000000000000e+04,8.728000000000000000e+03,5.043000000000000000e+03,6.615000000000000000e+03,6.079000000000000000e+03,4.152000000000000000e+03,2.855000000000000000e+04,7.569000000000000000e+03,2.679700000000000000e+04,4.314700000000000000e+04,2.242800000000000000e+04,1.130800000000000000e+04,1.812500000000000000e+04,5.607000000000000000e+03,1.712400000000000000e+04,3.098100000000000000e+04,2.473800000000000000e+04,1.477500000000000000e+04,4.145700000000000000e+04,5.742000000000000000e+03,1.593900000000000000e+04,6.556000000000000000e+03,3.210700000000000000e+04,3.059300000000000000e+04,2.333200000000000000e+04,1.357800000000000000e+04,2.979800000000000000e+04,2.225100000000000000e+04,2.963100000000000000e+04,8.103000000000000000e+03,1.974900000000000000e+04,2.166400000000000000e+04,1.965400000000000000e+04,5.450000000000000000e+03,1.033300000000000000e+04,2.615100000000000000e+04,1.207200000000000000e+04,1.661200000000000000e+04,2.623700000000000000e+04,6.738000000000000000e+03,1.574800000000000000e+04,2.090200000000000000e+04,7.374000000000000000e+03,1.782100000000000000e+04,6.435000000000000000e+03,2.416700000000000000e+04,2.765400000000000000e+04,2.304900000000000000e+04,1.037900000000000000e+04,2.635700000000000000e+04,5.766000000000000000e+03,4.377500000000000000e+04,2.812500000000000000e+04,1.683500000000000000e+04,4.589000000000000000e+03,2.974200000000000000e+04,1.750600000000000000e+04,3.292700000000000000e+04
2.800200000000000000e+04,4.327900000000000000e+04,1.008400000000000000e+04,2.275000000000000000e+03,0.000000000000000000e+00,2.889100000000000000e+04,1.197800000000000000e+04,2.165300000000000000e+04,7.794000000000000000e+03,2.672100000000000000e+04,2.808100000000000000e+04,1.482900000000000000e+04,1.387400000000000000e+04,3.437900000000000000e+04,1.172400000000000000e+04,2.364800000000000000e+04,3.341500000000000000e+04,2.415400000000000000e+04,2.784900000000000000e+04,9.626000000000000000e+03,2.438500000000000000e+04,2.738000000000000000e+03,5.987000000000000000e+03,6.864000000000000000e+03,3.489200000000000000e+04,3.158000000000000000e+04,2.217400000000000000e+04,1.109800000000000000e+04,2.474900000000000000e+04,3.012600000000000000e+04,1.836300000000000000e+04,8.284000000000000000e+03,2.345700000000000000e+04,1.695700000000000000e+04,9.792000000000000000e+03,2.085100000000000000e+04,2.459500000000000000e+04,2.377500000000000000e+04,1.379100000000000000e+04,2.008100000000000000e+04,3.872300000000000000e+04,3.261200000000000000e+04,1.392700000000000000e+04,1.044000000000000000e+04,6.615000000000000000e+03,8.039000000000000000e+03,7.503000000000000000e+03,5.576000000000000000e+03,2.766000000000000000e+04,8.993000000000000000e+03,3.059500000000000000e+04,4.225700000000000000e+04,2.622600000000000000e+04,9.051000000000000000e+03,1.723500000000000000e+04,4.717000000000000000e+03,2.092200000000000000e+04,3.009100000000000000e+04,2.853600000000000000e+04,1.857300000000000000e+04,4.056700000000000000e+04,4.852000000000000000e+03,1.369200000000000000e+04,7.992000000000000000e+03,3.590400000000000000e+04,2.970400000000000000e+04,2.254900000000000000e+04,1.759400000000000000e+04,2.801000000000000000e+04,2.604900000000000000e+04,2.874100000000000000e+04,5.846000000000000000e+03,2.354700000000000000e+04,2.546200000000000000e+04,2.345200000000000000e+04,3.193000000000000000e+03,9.443000000000000000e+03,2.994900000000000000e+04,1.349600000000000000e+04,1.572200000000000000e+04,3.003500000000000000e+04,8.162000000000000000e+03,1.954500000000000000e+04,2.001200000000000000e+04,8.798000000000000000e+03,1.693100000000000000e+04,7.859000000000000000e+03,2.304200000000000000e+04,3.145200000000000000e+04,2.684600000000000000e+04,9.490000000000000000e+03,3.015400000000000000e+04,3.509000000000000000e+03,4.288500000000000000e+04,3.192300000000000000e+04,2.073900000000000000e+04,6.013000000000000000e+03,3.354000000000000000e+04,2.130400000000000000e+04,3.114000000000000000e+04
6.297000000000000000e+03,1.983200000000000000e+04,2.509500000000000000e+04,2.520100000000000000e+04,2.729500000000000000e+04,0.000000000000000000e+00,1.055500000000000000e+04,1.139900000000000000e+04,2.320100000000000000e+04,7.761000000000000000e+03,6.161000000000000000e+03,8.961000000000000000e+03,1.684600000000000000e+04,6.137000000000000000e+03,3.083500000000000000e+04,8.063000000000000000e+03,1.390800000000000000e+04,8.039000000000000000e+03,1.195100000000000000e+04,2.463600000000000000e+04,8.351000000000000000e+03,2.642200000000000000e+04,2.403300000000000000e+04,2.116800000000000000e+04,7.308000000000000000e+03,1.209300000000000000e+04,1.410000000000000000e+04,3.384300000000000000e+04,5.317000000000000000e+03,1.212700000000000000e+04,1.306300000000000000e+04,2.071000000000000000e+04,7.692000000000000000e+03,1.701600000000000000e+04,2.391300000000000000e+04,1.079600000000000000e+04,1.215600000000000000e+04,8.906000000000000000e+03,2.406600000000000000e+04,9.533000000000000000e+03,1.103200000000000000e+04,4.740000000000000000e+03,1.980700000000000000e+04,3.090700000000000000e+04,2.719300000000000000e+04,2.715000000000000000e+04,2.252100000000000000e+04,2.467600000000000000e+04,7.744000000000000000e+03,2.400400000000000000e+04,5.955000000000000000e+03,1.881000000000000000e+04,5.072000000000000000e+03,3.126900000000000000e+04,1.264600000000000000e+04,2.568200000000000000e+04,1.073600000000000000e+04,1.503700000000000000e+04,3.075000000000000000e+03,1.394400000000000000e+04,1.684600000000000000e+04,2.473500000000000000e+04,1.600800000000000000e+04,2.907500000000000000e+04,8.319000000000000000e+03,1.313800000000000000e+04,7.540000000000000000e+03,1.815800000000000000e+04,9.768000000000000000e+03,3.967000000000000000e+03,1.031300000000000000e+04,2.822200000000000000e+04,1.043700000000000000e+04,9.564000000000000000e+03,1.297900000000000000e+04,2.845100000000000000e+04,2.403900000000000000e+04,5.090000000000000000e+03,2.377200000000000000e+04,8.709000000000000000e+03,5.395000000000000000e+03,2.317300000000000000e+04,1.451100000000000000e+04,1.143500000000000000e+04,2.380900000000000000e+04,1.291600000000000000e+04,2.696900000000000000e+04,6.473000000000000000e+03,6.812000000000000000e+03,5.306000000000000000e+03,1.332400000000000000e+04,5.515000000000000000e+03,2.907200000000000000e+04,1.943700000000000000e+04,7.283000000000000000e+03,1.472900000000000000e+04,2.512400000000000000e+04,8.901000000000000000e+03,1.009700000000000000e+04,1.375800000000000000e+04
8.769000000000000000e+03,2.424600000000000000e+04,1.816100000000000000e+04,1.826600000000000000e+04,1.176500000000000000e+04,1.101800000000000000e+04,0.000000000000000000e+00,8.581000000000000000e+03,1.495900000000000000e+04,1.364900000000000000e+04,8.848000000000000000e+03,2.923000000000000000e+03,4.546000000000000000e+03,1.665800000000000000e+04,2.259300000000000000e+04,1.057700000000000000e+04,2.034300000000000000e+04,7.045000000000000000e+03,1.523300000000000000e+04,1.705400000000000000e+04,9.316000000000000000e+03,1.138200000000000000e+04,6.531000000000000000e+03,1.292600000000000000e+04,1.627500000000000000e+04,1.598300000000000000e+04,1.041700000000000000e+04,1.635700000000000000e+04,9.983000000000000000e+03,1.452900000000000000e+04,4.822000000000000000e+03,1.254300000000000000e+04,1.277600000000000000e+04,1.137000000000000000e+04,6.824000000000000000e+03,1.016900000000000000e+04,1.325100000000000000e+04,1.188600000000000000e+04,1.595700000000000000e+04,9.400000000000000000e+03,1.856500000000000000e+04,7.801000000000000000e+03,1.288500000000000000e+04,2.397300000000000000e+04,2.025800000000000000e+04,2.021500000000000000e+04,1.435400000000000000e+04,1.774100000000000000e+04,1.255900000000000000e+04,1.642200000000000000e+04,1.991400000000000000e+04,2.322400000000000000e+04,1.554500000000000000e+04,1.378300000000000000e+04,4.278000000000000000e+03,8.151000000000000000e+03,9.427000000000000000e+03,1.702000000000000000e+04,1.373800000000000000e+04,7.785000000000000000e+03,2.305400000000000000e+04,7.204000000000000000e+03,2.530000000000000000e+03,2.090800000000000000e+04,1.757800000000000000e+04,1.706000000000000000e+04,5.513000000000000000e+03,1.033000000000000000e+04,1.493900000000000000e+04,1.207600000000000000e+04,1.567000000000000000e+04,1.073600000000000000e+04,1.121600000000000000e+04,1.284600000000000000e+04,1.210800000000000000e+04,1.091900000000000000e+04,5.174000000000000000e+03,1.854300000000000000e+04,1.632300000000000000e+04,4.358000000000000000e+03,1.472000000000000000e+04,1.493100000000000000e+04,8.714000000000000000e+03,3.956000000000000000e+03,1.622600000000000000e+04,4.344000000000000000e+03,1.872700000000000000e+04,4.968000000000000000e+03,1.968100000000000000e+04,1.440300000000000000e+04,3.855000000000000000e+03,1.932300000000000000e+04,1.154100000000000000e+04,2.537200000000000000e+04,2.051600000000000000e+04,8.981000000000000000e+03,1.688200000000000000e+04,2.285900000000000000e+04,8.722000000000000000e+03,1.806800000000000000e+04
1.043000000000000000e+04,2.216400000000000000e+04,2.806800000000000000e+04,2.817300000000000000e+04,2.170300000000000000e+04,1.236300000000000000e+04,9.000000000000000000e+03,0.000000000000000000e+00,2.617400000000000000e+04,1.004700000000000000e+04,1.050900000000000000e+04,9.158000000000000000e+03,2.466300000000000000e+04,1.233800000000000000e+04,3.380800000000000000e+04,6.974000000000000000e+03,1.674100000000000000e+04,7.480000000000000000e+03,1.786600000000000000e+04,2.760900000000000000e+04,1.194900000000000000e+04,2.132000000000000000e+04,1.690300000000000000e+04,2.414100000000000000e+04,1.296300000000000000e+04,1.390200000000000000e+04,3.296400000000000000e+04,1.981300000000000000e+04,1.179500000000000000e+04,1.244800000000000000e+04,8.422000000000000000e+03,2.368300000000000000e+04,1.459500000000000000e+04,3.033900000000000000e+04,2.111400000000000000e+04,3.174600000000000000e+04,3.549100000000000000e+04,3.408000000000000000e+04,2.717200000000000000e+04,3.097700000000000000e+04,1.496200000000000000e+04,1.114800000000000000e+04,1.286000000000000000e+04,3.388000000000000000e+04,3.016500000000000000e+04,3.012200000000000000e+04,2.549400000000000000e+04,2.764800000000000000e+04,1.098600000000000000e+04,2.697700000000000000e+04,1.796300000000000000e+04,2.114200000000000000e+04,1.490800000000000000e+04,1.688200000000000000e+04,9.143000000000000000e+03,1.808900000000000000e+04,3.181800000000000000e+04,1.341700000000000000e+04,1.508300000000000000e+04,2.936200000000000000e+04,1.945200000000000000e+04,1.714200000000000000e+04,1.208800000000000000e+04,3.204800000000000000e+04,1.422300000000000000e+04,1.303000000000000000e+04,5.199000000000000000e+03,2.838300000000000000e+04,1.133600000000000000e+04,1.596000000000000000e+04,1.206700000000000000e+04,1.691700000000000000e+04,3.444300000000000000e+04,1.632800000000000000e+04,3.434800000000000000e+04,2.085700000000000000e+04,2.124100000000000000e+04,1.765300000000000000e+04,2.687800000000000000e+04,7.354000000000000000e+03,1.736800000000000000e+04,2.614600000000000000e+04,3.044100000000000000e+04,7.520000000000000000e+03,2.678100000000000000e+04,7.842000000000000000e+03,2.994200000000000000e+04,5.799000000000000000e+03,1.842500000000000000e+04,1.727900000000000000e+04,2.044100000000000000e+04,1.748700000000000000e+04,2.147900000000000000e+04,2.177000000000000000e+04,1.925600000000000000e+04,3.152800000000000000e+04,2.809700000000000000e+04,2.087300000000000000e+04,3.219900000000000000e+04,1.446600000000000000e+04
2.789700000000000000e+04,4.730000000000000000e+04,2.609000000000000000e+03,6.207000000000000000e+03,8.301000000000000000e+03,2.204000000000000000e+04,1.602500000000000000e+04,2.567400000000000000e+04,0.000000000000000000e+00,3.124400000000000000e+04,2.776100000000000000e+04,1.549900000000000000e+04,8.839000000000000000e+03,2.752800000000000000e+04,6.861000000000000000e+03,2.766900000000000000e+04,3.464200000000000000e+04,2.817500000000000000e+04,2.113400000000000000e+04,2.150000000000000000e+03,1.742800000000000000e+04,7.428000000000000000e+03,1.002300000000000000e+04,3.900000000000000000e+03,2.804200000000000000e+04,3.282700000000000000e+04,1.307500000000000000e+04,1.983300000000000000e+04,1.789900000000000000e+04,3.324500000000000000e+04,2.238400000000000000e+04,3.498000000000000000e+03,1.660700000000000000e+04,1.059700000000000000e+04,9.903000000000000000e+03,1.400000000000000000e+04,1.774500000000000000e+04,1.692500000000000000e+04,9.697000000000000000e+03,1.323000000000000000e+04,3.176600000000000000e+04,2.565500000000000000e+04,1.794700000000000000e+04,6.933000000000000000e+03,5.087000000000000000e+03,2.680000000000000000e+03,1.828000000000000000e+03,5.597000000000000000e+03,3.043000000000000000e+04,1.518000000000000000e+03,2.374500000000000000e+04,4.627800000000000000e+04,1.962100000000000000e+04,1.725900000000000000e+04,2.125600000000000000e+04,1.167300000000000000e+04,1.407200000000000000e+04,3.411200000000000000e+04,2.107100000000000000e+04,1.161600000000000000e+04,4.458800000000000000e+04,1.072600000000000000e+04,1.327000000000000000e+04,6.970000000000000000e+03,2.905400000000000000e+04,3.372400000000000000e+04,2.646300000000000000e+04,7.937000000000000000e+03,3.258700000000000000e+04,1.919800000000000000e+04,3.018700000000000000e+04,1.421200000000000000e+04,1.669700000000000000e+04,1.861200000000000000e+04,1.660200000000000000e+04,1.444100000000000000e+04,1.002900000000000000e+04,2.347000000000000000e+04,7.411000000000000000e+03,1.570800000000000000e+04,2.318400000000000000e+04,6.870000000000000000e+02,1.269500000000000000e+04,2.403300000000000000e+04,1.322000000000000000e+03,2.095200000000000000e+04,4.864000000000000000e+03,2.729800000000000000e+04,2.460100000000000000e+04,2.309500000000000000e+04,1.353600000000000000e+04,2.330400000000000000e+04,1.162300000000000000e+04,4.017200000000000000e+04,2.507200000000000000e+04,1.378200000000000000e+04,3.018000000000000000e+03,2.669000000000000000e+04,1.445300000000000000e+04,3.449200000000000000e+04
3.900000000000000000e+03,1.752400000000000000e+04,3.372800000000000000e+04,3.364700000000000000e+04,2.717700000000000000e+04,7.563000000000000000e+03,1.447300000000000000e+04,1.057100000000000000e+04,3.164800000000000000e+04,0.000000000000000000e+00,3.776000000000000000e+03,1.183600000000000000e+04,3.013700000000000000e+04,2.835000000000000000e+03,3.928100000000000000e+04,5.181000000000000000e+03,1.034600000000000000e+04,6.115000000000000000e+03,1.881200000000000000e+04,3.308300000000000000e+04,1.507700000000000000e+04,2.679400000000000000e+04,2.237700000000000000e+04,3.190300000000000000e+04,5.000000000000000000e+03,7.595000000000000000e+03,2.060100000000000000e+04,2.528600000000000000e+04,1.454400000000000000e+04,6.053000000000000000e+03,1.389600000000000000e+04,2.915600000000000000e+04,1.446400000000000000e+04,2.378800000000000000e+04,2.658800000000000000e+04,1.756800000000000000e+04,2.058200000000000000e+04,1.567800000000000000e+04,3.264600000000000000e+04,1.630500000000000000e+04,8.724000000000000000e+03,5.788000000000000000e+03,1.833400000000000000e+04,3.935400000000000000e+04,3.563900000000000000e+04,3.559600000000000000e+04,3.096800000000000000e+04,3.312200000000000000e+04,2.758000000000000000e+03,3.245100000000000000e+04,1.401400000000000000e+04,1.650200000000000000e+04,1.311500000000000000e+04,2.372600000000000000e+04,1.461700000000000000e+04,2.356200000000000000e+04,1.750800000000000000e+04,7.911000000000000000e+03,1.116900000000000000e+04,2.067000000000000000e+04,1.453800000000000000e+04,2.261500000000000000e+04,1.272500000000000000e+04,3.752200000000000000e+04,5.753000000000000000e+03,7.121000000000000000e+03,6.824000000000000000e+03,2.493000000000000000e+04,4.942000000000000000e+03,1.209200000000000000e+04,4.043000000000000000e+03,2.239000000000000000e+04,1.560300000000000000e+04,1.629000000000000000e+04,1.948500000000000000e+04,2.633100000000000000e+04,2.671400000000000000e+04,1.341400000000000000e+04,3.235200000000000000e+04,9.245000000000000000e+03,1.350000000000000000e+04,3.162000000000000000e+04,2.153000000000000000e+04,1.294100000000000000e+04,3.225500000000000000e+04,1.331600000000000000e+04,3.541600000000000000e+04,7.420000000000000000e+03,1.487100000000000000e+04,1.341100000000000000e+04,1.427200000000000000e+04,1.361900000000000000e+04,2.695300000000000000e+04,1.687100000000000000e+04,1.538800000000000000e+04,2.150100000000000000e+04,3.357000000000000000e+04,1.700500000000000000e+04,1.686900000000000000e+04,8.159000000000000000e+03
